step,customer,age,gender,zipcodeOri,merchant,zipMerchant,category,amount,fraud
20,C5649,4,F,28007,M5649,28007,es_wellnessandbeauty,433.6522054615521,0
16,C5650,4,M,28007,M5650,28007,es_hyper,40.549372728448276,0
171,C5651,1,E,28007,M5651,28007,es_leisure,173.60993157816674,0
65,C5652,5,E,28007,M5652,28007,es_fashion,219.73662701958756,0
144,C5653,6,F,28007,M5653,28007,es_transportation,412.19612199903196,0
81,C5654,5,M,28007,M5654,28007,es_contents,124.31767799531634,0
90,C5655,3,M,28007,M5655,28007,es_contents,421.7216126403761,0
96,C5656,4,F,28007,M5656,28007,es_health,370.6395687480324,1
179,C5657,6,F,28007,M5657,28007,es_contents,365.0842165829265,0
6,C5658,0,U,28007,M5658,28007,es_home,415.623389650128,0
120,C5659,2,M,28007,M5659,28007,es_contents,479.84149436247895,0
104,C5660,2,U,28007,M5660,28007,es_health,86.93576929561247,0
88,C5661,2,M,28007,M5661,28007,es_tech,347.9672063357398,0
155,C5662,4,E,28007,M5662,28007,es_fashion,474.87155495777205,0
132,C5663,3,F,28007,M5663,28007,es_contents,274.64950974861216,0
174,C5664,6,E,28007,M5664,28007,es_barsandrestaurants,430.0190600912898,0
19,C5665,3,E,28007,M5665,28007,es_wellnessandbeauty,303.039500701922,0
0,C5666,1,U,28007,M5666,28007,es_tech,370.1967643947232,0
83,C5667,1,F,28007,M5667,28007,es_leisure,312.03057291913154,0
63,C5668,3,U,28007,M5668,28007,es_contents,469.30273419067004,0
159,C5669,6,F,28007,M5669,28007,es_tech,493.92917748205934,0
80,C5670,1,F,28007,M5670,28007,es_otherservices,86.70937117607048,0
14,C5671,0,F,28007,M5671,28007,es_fashion,469.6986676011597,0
173,C5672,4,M,28007,M5672,28007,es_hyper,7.312386326601638,0
158,C5673,2,F,28007,M5673,28007,es_wellnessandbeauty,221.07342902434684,0
5,C5674,1,M,28007,M5674,28007,es_contents,58.78109706957751,0
156,C5675,3,M,28007,M5675,28007,es_tech,30.99916737316416,0
19,C5676,6,M,28007,M5676,28007,es_hotelservices,362.5592810140689,0
135,C5677,6,E,28007,M5677,28007,es_home,499.7183093294308,0
144,C5678,4,E,28007,M5678,28007,es_barsandrestaurants,60.34359839656944,0
14,C5679,4,F,28007,M5679,28007,es_food,489.90359759250805,0
73,C5680,3,E,28007,M5680,28007,es_hotelservices,473.1236667084627,0
158,C5681,0,U,28007,M5681,28007,es_hyper,495.8544770458422,0
113,C5682,3,U,28007,M5682,28007,es_leisure,464.51497512165724,0
177,C5683,2,E,28007,M5683,28007,es_wellnessandbeauty,112.07327119295513,0
160,C5684,6,F,28007,M5684,28007,es_hotelservices,88.1176478560799,0
51,C5685,1,M,28007,M5685,28007,es_wellnessandbeauty,389.5414716749625,0
56,C5686,0,M,28007,M5686,28007,es_hyper,358.54027111170353,0
155,C5687,3,M,28007,M5687,28007,es_transportation,297.8308139840498,0
2,C5688,6,U,28007,M5688,28007,es_leisure,394.5912912454964,0
172,C5689,1,F,28007,M5689,28007,es_leisure,371.95703934513756,0
83,C5690,3,E,28007,M5690,28007,es_fashion,300.499020922152,0
25,C5691,6,E,28007,M5691,28007,es_wellnessandbeauty,98.96139201032167,0
90,C5692,0,F,28007,M5692,28007,es_travel,294.7228511531692,0
136,C5693,0,F,28007,M5693,28007,es_hyper,42.79983612884713,0
91,C5694,3,U,28007,M5694,28007,es_food,237.59285778621324,0
122,C5695,3,U,28007,M5695,28007,es_leisure,173.63219804898333,0
7,C5696,5,E,28007,M5696,28007,es_home,29.786577151504346,0
64,C5697,4,U,28007,M5697,28007,es_otherservices,242.4988348817841,0
49,C5698,6,M,28007,M5698,28007,es_travel,25.4086268380887,0
24,C5699,1,M,28007,M5699,28007,es_wellnessandbeauty,153.51416479707737,0
124,C5700,1,E,28007,M5700,28007,es_hotelservices,237.72271228765356,0
145,C5701,4,F,28007,M5701,28007,es_wellnessandbeauty,302.01705472060024,0
152,C5702,5,F,28007,M5702,28007,es_fashion,231.63551695274452,0
76,C5703,2,M,28007,M5703,28007,es_travel,194.75984411060054,0
22,C5704,2,U,28007,M5704,28007,es_travel,227.78423061965674,0
2,C5705,3,U,28007,M5705,28007,es_contents,325.6624876766295,0
33,C5706,6,E,28007,M5706,28007,es_health,429.26952086141193,0
168,C5707,3,F,28007,M5707,28007,es_transportation,481.7767280165731,0
92,C5708,0,M,28007,M5708,28007,es_otherservices,0.35672330930203167,0
104,C5709,3,M,28007,M5709,28007,es_barsandrestaurants,166.66753013247114,0
152,C5710,1,E,28007,M5710,28007,es_sportsandtoys,172.26964019235484,0
51,C5711,3,F,28007,M5711,28007,es_wellnessandbeauty,135.02460754862815,0
83,C5712,6,U,28007,M5712,28007,es_contents,406.7770513347499,0
99,C5713,6,U,28007,M5713,28007,es_wellnessandbeauty,383.7932469914056,0
30,C5714,3,U,28007,M5714,28007,es_health,476.3522950457973,0
133,C5715,0,U,28007,M5715,28007,es_barsandrestaurants,337.86352133717975,0
116,C5716,3,U,28007,M5716,28007,es_otherservices,29.320803404877694,0
55,C5717,0,M,28007,M5717,28007,es_health,145.2328468058558,0
49,C5718,6,M,28007,M5718,28007,es_transportation,481.88495418087376,0
83,C5719,5,E,28007,M5719,28007,es_sportsandtoys,361.25473967567933,0
157,C5720,5,U,28007,M5720,28007,es_fashion,281.44854406853267,0
23,C5721,4,E,28007,M5721,28007,es_sportsandtoys,449.79380761230084,0
74,C5722,0,F,28007,M5722,28007,es_barsandrestaurants,441.46811642514837,0
178,C5723,1,E,28007,M5723,28007,es_sportsandtoys,137.31287709969493,0
86,C5724,6,M,28007,M5724,28007,es_home,88.05235211350832,0
149,C5725,0,F,28007,M5725,28007,es_home,239.4233285093196,0
68,C5726,6,U,28007,M5726,28007,es_transportation,196.2103044597826,0
51,C5727,2,M,28007,M5727,28007,es_leisure,241.75863051538494,0
127,C5728,6,E,28007,M5728,28007,es_home,493.18242172463243,0
99,C5729,1,U,28007,M5729,28007,es_hotelservices,188.03919118843737,0
94,C5730,4,F,28007,M5730,28007,es_fashion,437.34371118248384,0
8,C5731,2,F,28007,M5731,28007,es_tech,345.3077263890637,0
84,C5732,3,M,28007,M5732,28007,es_fashion,250.16789448426917,0
135,C5733,2,M,28007,M5733,28007,es_transportation,474.9128016346936,0
52,C5734,5,F,28007,M5734,28007,es_food,133.6312738842142,0
16,C5735,2,F,28007,M5735,28007,es_travel,188.9757006700768,0
111,C5736,4,E,28007,M5736,28007,es_home,382.9497295515234,0
154,C5737,0,F,28007,M5737,28007,es_leisure,406.29795958469015,0
71,C5738,2,U,28007,M5738,28007,es_hyper,18.11563729731286,0
38,C5739,5,M,28007,M5739,28007,es_leisure,104.17832034443786,0
146,C5740,1,M,28007,M5740,28007,es_contents,37.71819370733021,0
11,C5741,3,F,28007,M5741,28007,es_wellnessandbeauty,360.1410426844448,0
158,C5742,5,U,28007,M5742,28007,es_otherservices,118.91500750523309,0
63,C5743,0,F,28007,M5743,28007,es_tech,256.6327816958506,0
168,C5744,4,E,28007,M5744,28007,es_hyper,161.55508788228613,0
25,C5745,3,F,28007,M5745,28007,es_food,160.45555330483256,0
33,C5746,0,E,28007,M5746,28007,es_wellnessandbeauty,95.98392774499348,0
77,C5747,3,E,28007,M5747,28007,es_contents,128.71715049422767,0
98,C5748,5,U,28007,M5748,28007,es_hotelservices,399.7677801257041,0
90,C5749,5,U,28007,M5749,28007,es_home,186.97455636163568,0
84,C5750,0,E,28007,M5750,28007,es_tech,184.65234183464347,0
88,C5751,5,U,28007,M5751,28007,es_wellnessandbeauty,208.17186870924493,0
89,C5752,0,M,28007,M5752,28007,es_fashion,292.92532783632424,0
66,C5753,1,F,28007,M5753,28007,es_leisure,454.50641641020394,0
8,C5754,4,F,28007,M5754,28007,es_wellnessandbeauty,114.15562255708478,0
107,C5755,4,U,28007,M5755,28007,es_transportation,418.8690702404261,0
161,C5756,3,F,28007,M5756,28007,es_transportation,250.2657581272104,0
63,C5757,3,U,28007,M5757,28007,es_hyper,381.03681933052263,0
131,C5758,2,M,28007,M5758,28007,es_transportation,273.0515099264257,0
86,C5759,0,F,28007,M5759,28007,es_wellnessandbeauty,425.9323370690095,0
67,C5760,1,E,28007,M5760,28007,es_wellnessandbeauty,469.90140429560415,0
134,C5761,1,U,28007,M5761,28007,es_transportation,107.07502260103091,0
56,C5762,6,E,28007,M5762,28007,es_food,1.081676953629096,0
25,C5763,1,M,28007,M5763,28007,es_barsandrestaurants,164.63911382702372,0
11,C5764,3,U,28007,M5764,28007,es_tech,152.06988542689137,0
171,C5765,5,E,28007,M5765,28007,es_leisure,330.11828449795,0
167,C5766,0,U,28007,M5766,28007,es_fashion,300.0295556407986,0
110,C5767,1,F,28007,M5767,28007,es_hyper,437.02801228494536,0
107,C5768,3,F,28007,M5768,28007,es_transportation,25.854759537717932,0
78,C5769,1,U,28007,M5769,28007,es_food,304.5858179875939,0
172,C5770,0,F,28007,M5770,28007,es_contents,86.48326286072844,0
172,C5771,1,U,28007,M5771,28007,es_hyper,361.565281171013,0
21,C5772,6,M,28007,M5772,28007,es_tech,22.441177516382417,0
6,C5773,3,F,28007,M5773,28007,es_travel,354.3719613299877,0
76,C5774,5,E,28007,M5774,28007,es_travel,454.5115654475496,0
161,C5775,5,F,28007,M5775,28007,es_health,139.79373091399984,0
28,C5776,2,F,28007,M5776,28007,es_wellnessandbeauty,139.35123097928758,0
118,C5777,3,U,28007,M5777,28007,es_health,38.10009378162205,0
7,C5778,2,U,28007,M5778,28007,es_food,160.4300532278723,0
40,C5779,1,U,28007,M5779,28007,es_contents,291.10519557073405,0
94,C5780,2,M,28007,M5780,28007,es_fashion,365.89041695825597,0
141,C5781,2,E,28007,M5781,28007,es_wellnessandbeauty,79.87590611870543,0
157,C5782,3,F,28007,M5782,28007,es_tech,307.14287064097675,0
171,C5783,3,U,28007,M5783,28007,es_hyper,299.00012207589083,0
11,C5784,0,F,28007,M5784,28007,es_fashion,143.35628964365222,0
80,C5785,2,E,28007,M5785,28007,es_home,297.7578154633065,0
179,C5786,3,M,28007,M5786,28007,es_transportation,442.90085978176535,0
166,C5787,2,F,28007,M5787,28007,es_food,38.8399831374151,0
70,C5788,5,E,28007,M5788,28007,es_tech,447.10626113279693,0
30,C5789,1,U,28007,M5789,28007,es_transportation,393.4578572093604,0
42,C5790,1,U,28007,M5790,28007,es_barsandrestaurants,300.25849668800913,0
123,C5791,5,M,28007,M5791,28007,es_wellnessandbeauty,167.54288813401863,0
81,C5792,6,F,28007,M5792,28007,es_tech,373.2899535949117,0
68,C5793,4,U,28007,M5793,28007,es_sportsandtoys,106.34421675412598,0
145,C5794,1,E,28007,M5794,28007,es_barsandrestaurants,420.1524323236531,0
135,C5795,0,M,28007,M5795,28007,es_food,25.91227689469544,0
74,C5796,5,E,28007,M5796,28007,es_travel,252.25013311786253,0
153,C5797,2,F,28007,M5797,28007,es_hotelservices,417.42669367582766,0
100,C5798,1,F,28007,M5798,28007,es_transportation,143.9190270403249,0
125,C5799,1,U,28007,M5799,28007,es_leisure,226.5647229074273,0
127,C5800,5,E,28007,M5800,28007,es_sportsandtoys,294.88835044747856,0
85,C5801,6,M,28007,M5801,28007,es_food,153.80160069103167,0
74,C5802,6,F,28007,M5802,28007,es_home,436.84264739573683,0
27,C5803,3,F,28007,M5803,28007,es_leisure,361.9956909250635,0
157,C5804,2,M,28007,M5804,28007,es_hotelservices,452.20181246561685,0
82,C5805,1,E,28007,M5805,28007,es_otherservices,377.94046587419535,0
37,C5806,3,U,28007,M5806,28007,es_otherservices,168.80225901259405,0
27,C5807,4,E,28007,M5807,28007,es_barsandrestaurants,375.3471315189714,0
65,C5808,4,E,28007,M5808,28007,es_wellnessandbeauty,303.75208721870047,0
112,C5809,4,E,28007,M5809,28007,es_leisure,496.81525416486085,0
5,C5810,2,U,28007,M5810,28007,es_barsandrestaurants,447.1183271565739,0
34,C5811,6,U,28007,M5811,28007,es_hotelservices,234.67960014062572,0
134,C5812,5,M,28007,M5812,28007,es_otherservices,168.77617921371257,0
103,C5813,1,U,28007,M5813,28007,es_transportation,80.82713786022694,0
105,C5814,3,U,28007,M5814,28007,es_fashion,228.08467423289602,0
112,C5815,2,U,28007,M5815,28007,es_health,261.5170686265527,0
39,C5816,2,E,28007,M5816,28007,es_food,144.68420436019142,0
15,C5817,0,U,28007,M5817,28007,es_home,166.9256939679808,0
133,C5818,0,E,28007,M5818,28007,es_travel,477.5553990529222,0
48,C5819,6,F,28007,M5819,28007,es_sportsandtoys,3.0747017973543067,0
71,C5820,4,E,28007,M5820,28007,es_barsandrestaurants,264.514546369513,0
86,C5821,4,M,28007,M5821,28007,es_fashion,488.0723456834373,0
137,C5822,5,F,28007,M5822,28007,es_barsandrestaurants,290.52735934609575,0
89,C5823,5,M,28007,M5823,28007,es_barsandrestaurants,245.82051371384733,0
108,C5824,6,F,28007,M5824,28007,es_leisure,31.05312420477396,0
137,C5825,3,E,28007,M5825,28007,es_tech,266.8797032290621,0
148,C5826,1,E,28007,M5826,28007,es_food,381.79176941521865,0
118,C5827,3,U,28007,M5827,28007,es_contents,498.5928804901928,0
81,C5828,6,M,28007,M5828,28007,es_home,67.4189090802208,0
149,C5829,2,E,28007,M5829,28007,es_food,414.306139639226,0
147,C5830,4,M,28007,M5830,28007,es_tech,469.57361191247355,0
121,C5831,3,E,28007,M5831,28007,es_hyper,214.3209633570441,0
131,C5832,0,E,28007,M5832,28007,es_leisure,286.29039538072465,0
91,C5833,1,E,28007,M5833,28007,es_food,435.45418439058346,0
101,C5834,0,M,28007,M5834,28007,es_travel,261.14256569405524,0
43,C5835,6,E,28007,M5835,28007,es_tech,102.23224647593266,0
12,C5836,2,F,28007,M5836,28007,es_barsandrestaurants,146.46680388158322,0
141,C5837,1,U,28007,M5837,28007,es_home,206.66326291903465,0
177,C5838,3,U,28007,M5838,28007,es_tech,438.3324372732035,0
69,C5839,1,F,28007,M5839,28007,es_leisure,381.5875923170271,0
32,C5840,1,M,28007,M5840,28007,es_wellnessandbeauty,232.58676610945145,0
31,C5841,1,F,28007,M5841,28007,es_transportation,472.24389337758635,0
113,C5842,2,F,28007,M5842,28007,es_home,98.50992609449305,0
114,C5843,4,M,28007,M5843,28007,es_transportation,368.7679171206316,0
89,C5844,1,M,28007,M5844,28007,es_barsandrestaurants,421.3758495638866,0
160,C5845,0,F,28007,M5845,28007,es_otherservices,11.848086704894678,0
42,C5846,0,F,28007,M5846,28007,es_transportation,245.79699644621166,0
138,C5847,5,M,28007,M5847,28007,es_health,403.23741847479886,0
150,C5848,3,U,28007,M5848,28007,es_sportsandtoys,21.906969746406602,0
13,C5849,2,U,28007,M5849,28007,es_hyper,286.48005595247713,0
160,C5850,6,F,28007,M5850,28007,es_wellnessandbeauty,301.08064688628167,0
137,C5851,3,F,28007,M5851,28007,es_health,433.9262820733313,0
179,C5852,0,F,28007,M5852,28007,es_otherservices,13.256659378385882,0
17,C5853,0,E,28007,M5853,28007,es_contents,142.03431304886766,0
48,C5854,6,U,28007,M5854,28007,es_sportsandtoys,98.36474948595503,0
104,C5855,3,E,28007,M5855,28007,es_food,243.6286769390552,0
28,C5856,3,M,28007,M5856,28007,es_home,264.828587662084,0
169,C5857,2,F,28007,M5857,28007,es_contents,170.80534613795268,0
8,C5858,0,E,28007,M5858,28007,es_transportation,491.44922912442246,0
7,C5859,3,U,28007,M5859,28007,es_health,275.20046549211105,0
113,C5860,3,M,28007,M5860,28007,es_contents,79.57439449018261,0
102,C5861,6,F,28007,M5861,28007,es_travel,168.36015349828614,1
10,C5862,2,M,28007,M5862,28007,es_contents,170.0886540072584,0
81,C5863,0,F,28007,M5863,28007,es_home,18.22672796358593,0
22,C5864,0,U,28007,M5864,28007,es_tech,152.53844278206947,0
159,C5865,1,F,28007,M5865,28007,es_food,31.204468640849637,0
95,C5866,3,M,28007,M5866,28007,es_home,85.70140933079301,0
75,C5867,4,M,28007,M5867,28007,es_wellnessandbeauty,73.58674583330543,0
124,C5868,5,F,28007,M5868,28007,es_leisure,499.05743988389725,0
33,C5869,6,F,28007,M5869,28007,es_transportation,482.0220941448445,0
82,C5870,0,F,28007,M5870,28007,es_wellnessandbeauty,480.78134543865735,0
11,C5871,3,F,28007,M5871,28007,es_otherservices,90.1206081473725,0
176,C5872,6,E,28007,M5872,28007,es_home,386.62702771752345,0
42,C5873,2,E,28007,M5873,28007,es_hyper,355.40613021663165,0
168,C5874,5,F,28007,M5874,28007,es_otherservices,44.02583778085351,0
107,C5875,0,F,28007,M5875,28007,es_food,86.50659509232355,0
1,C5876,1,E,28007,M5876,28007,es_sportsandtoys,79.35037516134086,0
43,C5877,3,F,28007,M5877,28007,es_food,319.2917138182642,1
158,C5878,4,M,28007,M5878,28007,es_sportsandtoys,165.52971435333424,1
25,C5879,4,M,28007,M5879,28007,es_health,46.47360910486448,0
139,C5880,6,U,28007,M5880,28007,es_hotelservices,461.9224606139895,0
81,C5881,5,U,28007,M5881,28007,es_fashion,138.47125191080795,1
17,C5882,1,U,28007,M5882,28007,es_transportation,374.9159697331646,0
120,C5883,4,E,28007,M5883,28007,es_tech,228.8852363482826,0
173,C5884,5,U,28007,M5884,28007,es_travel,48.1557369726705,0
169,C5885,2,F,28007,M5885,28007,es_food,65.54612931519316,0
32,C5886,1,E,28007,M5886,28007,es_sportsandtoys,296.2340366705242,0
137,C5887,5,U,28007,M5887,28007,es_barsandrestaurants,459.3375332521181,0
157,C5888,5,F,28007,M5888,28007,es_fashion,143.18718992358248,0
97,C5889,2,F,28007,M5889,28007,es_otherservices,30.490261988793566,0
46,C5890,2,E,28007,M5890,28007,es_leisure,394.75423530509823,0
39,C5891,4,F,28007,M5891,28007,es_transportation,243.84177600221975,0
155,C5892,3,M,28007,M5892,28007,es_health,245.28887139239947,0
146,C5893,3,F,28007,M5893,28007,es_sportsandtoys,66.56363266966487,0
10,C5894,6,U,28007,M5894,28007,es_hotelservices,498.85399187992556,0
88,C5895,4,M,28007,M5895,28007,es_health,389.62671364466246,0
50,C5896,0,E,28007,M5896,28007,es_hotelservices,247.14984058669532,0
178,C5897,6,F,28007,M5897,28007,es_fashion,297.5611267642021,0
178,C5898,2,E,28007,M5898,28007,es_otherservices,374.6129022786556,0
173,C5899,0,E,28007,M5899,28007,es_food,409.6005732035938,0
132,C5900,6,M,28007,M5900,28007,es_food,351.4790088549671,0
138,C5901,3,U,28007,M5901,28007,es_food,35.81616971818574,0
114,C5902,6,E,28007,M5902,28007,es_sportsandtoys,54.56918929878945,0
106,C5903,0,E,28007,M5903,28007,es_hotelservices,293.21138291451905,0
171,C5904,6,F,28007,M5904,28007,es_health,254.18825767881782,0
46,C5905,0,F,28007,M5905,28007,es_tech,310.0637119158993,0
40,C5906,3,E,28007,M5906,28007,es_otherservices,269.9834808036925,0
50,C5907,1,U,28007,M5907,28007,es_home,183.47347567316442,0
150,C5908,5,U,28007,M5908,28007,es_hotelservices,92.79689611302472,0
89,C5909,0,U,28007,M5909,28007,es_hotelservices,3.5250841994057813,0
39,C5910,4,F,28007,M5910,28007,es_hotelservices,258.4442543231999,0
76,C5911,1,E,28007,M5911,28007,es_food,2.911617172416614,0
116,C5912,5,F,28007,M5912,28007,es_food,482.5494778109758,0
148,C5913,4,F,28007,M5913,28007,es_barsandrestaurants,22.085731862316603,0
62,C5914,1,E,28007,M5914,28007,es_fashion,183.599476545952,0
117,C5915,3,F,28007,M5915,28007,es_transportation,18.063405026319145,0
79,C5916,1,M,28007,M5916,28007,es_tech,100.59346062556457,0
152,C5917,0,M,28007,M5917,28007,es_hotelservices,37.91171825966949,0
84,C5918,4,M,28007,M5918,28007,es_sportsandtoys,233.15489804453165,0
139,C5919,5,U,28007,M5919,28007,es_contents,356.10149135257336,0
153,C5920,6,M,28007,M5920,28007,es_health,96.24149386633218,0
5,C5921,6,M,28007,M5921,28007,es_health,442.36214406727663,0
146,C5922,3,E,28007,M5922,28007,es_health,127.14392873556984,0
18,C5923,2,M,28007,M5923,28007,es_hyper,359.21897713274143,0
147,C5924,6,M,28007,M5924,28007,es_transportation,124.02060100712315,0
109,C5925,5,F,28007,M5925,28007,es_hyper,258.91630331701134,0
121,C5926,6,F,28007,M5926,28007,es_otherservices,387.64742683646676,0
112,C5927,6,U,28007,M5927,28007,es_home,80.9971950513026,0
140,C5928,3,M,28007,M5928,28007,es_wellnessandbeauty,227.44419168647983,0
37,C5929,0,U,28007,M5929,28007,es_health,347.9551380398424,0
119,C5930,1,M,28007,M5930,28007,es_hotelservices,216.57489073261772,0
56,C5931,2,U,28007,M5931,28007,es_health,459.5796342102645,0
8,C5932,5,F,28007,M5932,28007,es_contents,281.02649503587173,0
142,C5933,3,F,28007,M5933,28007,es_otherservices,65.5258945687504,0
62,C5934,0,M,28007,M5934,28007,es_tech,157.59183056580167,0
168,C5935,5,F,28007,M5935,28007,es_leisure,451.6126576026659,0
98,C5936,1,U,28007,M5936,28007,es_contents,369.411963145831,0
111,C5937,0,M,28007,M5937,28007,es_otherservices,13.71352388342234,0
118,C5938,6,U,28007,M5938,28007,es_wellnessandbeauty,321.3799716628312,0
132,C5939,3,F,28007,M5939,28007,es_fashion,211.1544066940736,0
169,C5940,3,F,28007,M5940,28007,es_food,36.954095236474636,0
79,C5941,3,U,28007,M5941,28007,es_home,25.01805371914173,0
35,C5942,1,U,28007,M5942,28007,es_sportsandtoys,372.07011911136584,0
17,C5943,3,F,28007,M5943,28007,es_fashion,155.08342402262343,0
113,C5944,3,U,28007,M5944,28007,es_hotelservices,77.53623712678359,0
57,C5945,6,U,28007,M5945,28007,es_hotelservices,240.50898922730946,0
70,C5946,6,U,28007,M5946,28007,es_food,27.833095022531506,0
63,C5947,5,E,28007,M5947,28007,es_otherservices,337.63101740102724,0
31,C5948,2,M,28007,M5948,28007,es_sportsandtoys,127.04178680364097,0
88,C5949,6,M,28007,M5949,28007,es_contents,452.0628155761847,0
157,C5950,3,E,28007,M5950,28007,es_sportsandtoys,151.86618083713626,0
73,C5951,6,M,28007,M5951,28007,es_fashion,228.174299816358,0
67,C5952,3,F,28007,M5952,28007,es_health,317.8722821690884,0
77,C5953,2,M,28007,M5953,28007,es_sportsandtoys,11.806721409488574,0
6,C5954,0,U,28007,M5954,28007,es_contents,377.3818165952813,0
95,C5955,5,E,28007,M5955,28007,es_wellnessandbeauty,261.20846065327754,0
98,C5956,0,E,28007,M5956,28007,es_travel,197.77395287063965,0
14,C5957,5,E,28007,M5957,28007,es_travel,254.58242982542944,0
